incident_id,asset_id,incident_date,severity,downtime_hours,incident_type
INC-002153,AST-00869,2026-03-05,Low,3.7,Overheating
INC-002154,AST-00869,2024-07-10,High,0.6,Inspection finding
INC-002155,AST-00869,2026-08-21,High,3.4,Physical damage
INC-002156,AST-00870,2025-07-27,Low,0.4,Electrical fault
INC-002157,AST-00870,2025-12-18,Medium,6.2,Protection trip
INC-002158,AST-00871,2025-04-24,Low,1.1,Overheating
INC-002159,AST-00871,2026-01-31,Medium,3.8,Overheating
INC-002160,AST-00871,2024-06-13,High,4.8,Physical damage
INC-002161,AST-00871,2025-10-20,Low,0.7,Physical damage
INC-002162,AST-00872,2026-03-15,Critical,2.4,Overheating
INC-002163,AST-00872,2024-11-24,High,7.6,Electrical fault
INC-002164,AST-00872,2024-02-14,Low,0.4,Inspection finding
INC-002165,AST-00872,2024-04-28,Medium,1.7,Overheating
INC-002166,AST-00873,2025-03-28,High,7.3,Electrical fault
INC-002167,AST-00873,2025-07-16,Medium,2.4,Inspection finding
INC-002168,AST-00873,2026-04-21,Medium,2.4,Inspection finding
INC-002169,AST-00873,2026-08-12,Low,1.4,Physical damage
INC-002170,AST-00874,2026-01-24,Low,4.0,Overheating
INC-002171,AST-00874,2025-09-19,Low,0.6,Overheating
INC-002172,AST-00875,2025-06-24,Medium,2.4,Protection trip
INC-002173,AST-00876,2026-01-30,Medium,1.2,Inspection finding
INC-002174,AST-00876,2024-06-13,Low,1.5,Physical damage
INC-002175,AST-00877,2024-06-02,Low,4.8,Electrical fault
INC-002176,AST-00877,2024-09-25,Low,2.7,Physical damage
INC-002177,AST-00877,2025-07-19,High,7.5,Overheating
INC-002178,AST-00877,2025-08-31,Low,1.0,Protection trip
INC-002179,AST-00878,2025-04-22,Medium,0.5,Inspection finding
INC-002180,AST-00878,2024-06-02,High,11.0,Overheating
INC-002181,AST-00878,2024-09-01,Low,1.7,Overheating
INC-002182,AST-00878,2026-07-21,Medium,0.7,Electrical fault
INC-002183,AST-00878,2024-05-30,High,12.8,Physical damage
INC-002184,AST-00879,2026-01-01,High,1.0,Inspection finding
INC-002185,AST-00879,2026-05-23,Medium,2.6,Protection trip
INC-002186,AST-00879,2026-04-03,High,2.3,Protection trip
INC-002187,AST-00880,2025-11-06,Low,1.3,Inspection finding
INC-002188,AST-00880,2024-08-16,Low,3.0,Electrical fault
INC-002189,AST-00880,2026-06-23,Medium,3.0,Inspection finding
INC-002190,AST-00880,2024-10-22,Medium,2.3,Inspection finding
INC-002191,AST-00880,2026-07-09,Medium,0.4,Physical damage
INC-002192,AST-00880,2026-08-06,Low,0.9,Inspection finding
INC-002193,AST-00880,2024-02-16,Medium,3.6,Inspection finding
INC-002194,AST-00881,2025-04-08,High,1.7,Protection trip
INC-002195,AST-00881,2025-09-17,Low,3.6,Overheating
INC-002196,AST-00882,2024-04-19,Medium,7.1,Protection trip
INC-002197,AST-00883,2024-04-21,Medium,3.7,Electrical fault
INC-002198,AST-00883,2025-01-16,Critical,13.9,Inspection finding
INC-002199,AST-00884,2025-02-03,High,4.1,Physical damage
INC-002200,AST-00885,2024-03-20,Medium,1.5,Physical damage
INC-002201,AST-00885,2024-07-25,Medium,3.9,Protection trip
INC-002202,AST-00886,2025-07-22,Low,2.2,Electrical fault
INC-002203,AST-00886,2024-02-07,Low,1.5,Overheating
INC-002204,AST-00887,2024-06-01,Medium,7.7,Electrical fault
INC-002205,AST-00887,2025-08-12,Low,0.5,Protection trip
INC-002206,AST-00887,2026-04-21,High,1.5,Protection trip
INC-002207,AST-00888,2025-06-28,High,1.9,Protection trip
INC-002208,AST-00889,2024-06-17,Low,6.1,Physical damage
INC-002209,AST-00889,2024-03-11,Medium,3.3,Overheating
INC-002210,AST-00889,2025-01-24,Critical,14.6,Overheating
INC-002211,AST-00890,2025-02-27,Medium,3.9,Overheating
INC-002212,AST-00890,2025-07-12,Medium,0.6,Inspection finding
INC-002213,AST-00890,2024-02-15,High,4.7,Electrical fault
INC-002214,AST-00890,2024-03-19,Medium,3.1,Physical damage
INC-002215,AST-00891,2026-08-14,Low,0.8,Electrical fault
INC-002216,AST-00891,2026-07-16,Low,0.7,Physical damage
INC-002217,AST-00892,2025-02-13,Medium,3.9,Electrical fault
INC-002218,AST-00892,2025-05-13,Critical,19.4,Overheating
INC-002219,AST-00893,2025-12-09,High,1.8,Inspection finding
INC-002220,AST-00893,2024-11-29,Low,0.8,Overheating
INC-002221,AST-00893,2024-11-24,Medium,4.9,Electrical fault
INC-002222,AST-00894,2025-11-07,Medium,5.2,Overheating
INC-002223,AST-00894,2024-03-02,Low,0.8,Overheating
INC-002224,AST-00894,2024-05-24,Medium,1.8,Physical damage
INC-002225,AST-00894,2024-01-07,Low,1.4,Physical damage
INC-002226,AST-00896,2024-07-12,Low,0.8,Electrical fault
INC-002227,AST-00896,2025-07-07,Low,0.6,Inspection finding
INC-002228,AST-00896,2026-03-28,Low,2.0,Overheating
INC-002229,AST-00896,2026-02-20,Low,3.0,Electrical fault
INC-002230,AST-00896,2025-08-16,Low,1.2,Protection trip
INC-002231,AST-00897,2024-07-21,Low,3.8,Overheating
INC-002232,AST-00898,2024-12-15,Medium,4.6,Inspection finding
INC-002233,AST-00898,2026-01-03,Medium,0.8,Inspection finding
INC-002234,AST-00898,2024-04-05,Low,0.9,Inspection finding
INC-002235,AST-00899,2026-06-14,Medium,1.0,Protection trip
INC-002236,AST-00899,2026-04-18,Medium,1.4,Electrical fault
INC-002237,AST-00900,2024-09-03,Low,1.4,Electrical fault
INC-002238,AST-00900,2024-09-06,Medium,2.3,Inspection finding
INC-002239,AST-00900,2025-05-19,Low,1.7,Physical damage
INC-002240,AST-00900,2025-06-29,Medium,5.7,Inspection finding
INC-002241,AST-00901,2026-05-30,Critical,13.0,Overheating
INC-002242,AST-00901,2025-02-07,Medium,3.1,Overheating
INC-002243,AST-00902,2025-02-24,Low,0.6,Inspection finding
INC-002244,AST-00902,2026-07-23,Low,2.3,Physical damage
INC-002245,AST-00902,2025-05-20,High,2.1,Protection trip
INC-002246,AST-00902,2024-11-09,Medium,4.0,Protection trip
INC-002247,AST-00903,2025-05-05,High,4.3,Physical damage
INC-002248,AST-00903,2025-08-29,Medium,2.2,Inspection finding
INC-002249,AST-00904,2026-02-01,Medium,1.2,Electrical fault
INC-002250,AST-00905,2024-01-20,High,0.4,Physical damage
INC-002251,AST-00905,2024-08-24,Medium,1.4,Protection trip
INC-002252,AST-00905,2024-05-07,Low,1.5,Overheating
INC-002253,AST-00905,2026-02-24,Low,0.8,Inspection finding
INC-002254,AST-00906,2025-01-31,High,7.6,Overheating
INC-002255,AST-00906,2024-04-02,Medium,2.3,Overheating
INC-002256,AST-00906,2025-03-26,Low,1.3,Electrical fault
INC-002257,AST-00906,2025-09-27,Medium,8.8,Protection trip
INC-002258,AST-00906,2025-10-22,Medium,3.4,Physical damage
INC-002259,AST-00906,2026-05-18,High,2.2,Overheating
INC-002260,AST-00906,2025-10-23,Medium,1.6,Protection trip
INC-002261,AST-00907,2025-03-18,Low,1.6,Overheating
INC-002262,AST-00907,2025-01-26,Medium,1.1,Inspection finding
INC-002263,AST-00908,2025-10-23,Low,1.1,Overheating
INC-002264,AST-00908,2024-03-25,Low,1.0,Physical damage
INC-002265,AST-00908,2024-10-12,Low,3.3,Physical damage
INC-002266,AST-00908,2024-03-10,Low,0.8,Physical damage
INC-002267,AST-00909,2025-05-07,Low,1.0,Physical damage
INC-002268,AST-00909,2026-04-26,Low,2.8,Overheating
INC-002269,AST-00910,2024-06-16,Critical,22.1,Physical damage
INC-002270,AST-00910,2024-06-13,Medium,2.6,Protection trip
INC-002271,AST-00910,2025-08-29,Low,1.0,Physical damage
INC-002272,AST-00911,2025-03-07,Critical,20.4,Inspection finding
INC-002273,AST-00913,2026-02-22,Medium,2.1,Overheating
INC-002274,AST-00913,2025-09-05,Low,0.5,Protection trip
INC-002275,AST-00914,2025-09-07,Medium,0.8,Electrical fault
INC-002276,AST-00914,2024-11-14,Medium,0.5,Electrical fault
INC-002277,AST-00914,2026-08-09,Medium,0.4,Inspection finding
INC-002278,AST-00915,2025-12-17,High,8.7,Overheating
INC-002279,AST-00917,2024-10-06,High,8.2,Overheating
INC-002280,AST-00917,2024-04-26,High,3.3,Electrical fault
INC-002281,AST-00917,2025-09-19,High,5.5,Inspection finding
INC-002282,AST-00917,2025-07-06,High,5.1,Electrical fault
INC-002283,AST-00918,2024-09-28,High,3.9,Physical damage
INC-002284,AST-00918,2025-05-02,Low,2.6,Protection trip
INC-002285,AST-00919,2025-07-12,High,6.2,Protection trip
INC-002286,AST-00919,2024-11-30,Medium,0.7,Protection trip
INC-002287,AST-00919,2025-03-13,High,1.5,Electrical fault
INC-002288,AST-00919,2024-01-17,Medium,0.4,Physical damage
INC-002289,AST-00920,2025-07-15,Low,0.9,Electrical fault
INC-002290,AST-00920,2026-02-20,High,6.4,Overheating
INC-002291,AST-00920,2024-07-21,Medium,2.1,Protection trip
INC-002292,AST-00920,2025-10-22,Low,1.5,Electrical fault
INC-002293,AST-00921,2025-08-21,High,7.6,Protection trip
INC-002294,AST-00921,2025-04-25,Medium,3.8,Protection trip
INC-002295,AST-00921,2025-06-23,High,3.0,Physical damage
INC-002296,AST-00922,2025-01-13,Medium,0.5,Overheating
INC-002297,AST-00922,2024-09-09,Medium,2.6,Protection trip
INC-002298,AST-00922,2026-03-25,High,6.0,Physical damage
INC-002299,AST-00922,2026-05-05,Low,1.6,Physical damage
INC-002300,AST-00922,2025-12-03,Medium,1.3,Protection trip
INC-002301,AST-00922,2024-04-30,Critical,12.4,Overheating
INC-002302,AST-00924,2026-06-19,Medium,4.1,Electrical fault
INC-002303,AST-00924,2025-09-30,Medium,1.7,Overheating
INC-002304,AST-00924,2024-08-13,High,9.3,Overheating
INC-002305,AST-00924,2025-01-01,Medium,3.2,Electrical fault
INC-002306,AST-00925,2024-07-02,High,1.3,Electrical fault
INC-002307,AST-00925,2025-10-19,Low,2.8,Physical damage
INC-002308,AST-00925,2025-05-03,High,12.4,Protection trip
INC-002309,AST-00926,2026-03-23,Low,2.0,Inspection finding
INC-002310,AST-00926,2024-09-18,Medium,1.3,Electrical fault
INC-002311,AST-00927,2025-07-14,Medium,1.1,Electrical fault
INC-002312,AST-00927,2025-11-04,Low,0.7,Inspection finding
INC-002313,AST-00929,2026-03-31,Low,0.8,Overheating
INC-002314,AST-00929,2026-03-31,Low,0.4,Overheating
INC-002315,AST-00929,2026-07-19,Low,0.8,Overheating
INC-002316,AST-00929,2024-08-25,High,4.8,Protection trip
INC-002317,AST-00930,2025-08-13,Medium,2.3,Protection trip
INC-002318,AST-00930,2026-07-14,High,2.8,Physical damage
INC-002319,AST-00930,2024-02-01,High,1.5,Electrical fault
INC-002320,AST-00930,2025-10-08,Medium,1.4,Protection trip
INC-002321,AST-00931,2024-10-18,Medium,1.1,Physical damage
INC-002322,AST-00932,2024-07-16,Low,0.5,Physical damage
INC-002323,AST-00932,2025-10-16,Low,0.5,Inspection finding
INC-002324,AST-00932,2026-06-04,Low,1.5,Electrical fault
INC-002325,AST-00932,2024-03-28,Low,0.9,Protection trip
INC-002326,AST-00932,2025-09-02,Medium,2.5,Electrical fault
INC-002327,AST-00932,2025-08-15,Low,2.0,Inspection finding
INC-002328,AST-00934,2024-03-15,Low,0.4,Electrical fault
INC-002329,AST-00934,2025-03-06,Medium,1.4,Inspection finding
INC-002330,AST-00934,2025-02-07,Low,0.9,Physical damage
INC-002331,AST-00934,2024-07-29,High,4.4,Inspection finding
INC-002332,AST-00935,2024-06-22,Critical,9.2,Electrical fault
INC-002333,AST-00937,2026-07-24,Critical,14.6,Physical damage
INC-002334,AST-00937,2026-03-04,Critical,22.4,Inspection finding
INC-002335,AST-00937,2025-08-18,Critical,12.7,Overheating
INC-002336,AST-00937,2025-02-25,Low,1.4,Inspection finding
INC-002337,AST-00937,2025-01-13,Medium,0.5,Protection trip
INC-002338,AST-00937,2025-06-03,High,2.1,Physical damage
INC-002339,AST-00937,2025-12-15,Medium,1.9,Electrical fault
INC-002340,AST-00938,2024-09-05,High,1.8,Physical damage
INC-002341,AST-00938,2025-12-05,Medium,1.6,Inspection finding
INC-002342,AST-00939,2024-03-05,Medium,3.9,Physical damage
INC-002343,AST-00939,2026-01-19,High,9.5,Protection trip
INC-002344,AST-00939,2025-11-21,Medium,0.4,Overheating
INC-002345,AST-00939,2025-05-19,Medium,2.5,Physical damage
INC-002346,AST-00939,2024-09-05,Critical,4.3,Physical damage
INC-002347,AST-00939,2025-11-17,Low,0.8,Overheating
INC-002348,AST-00939,2026-03-23,Low,1.1,Electrical fault
INC-002349,AST-00939,2024-01-12,Medium,1.7,Electrical fault
INC-002350,AST-00940,2025-01-31,Medium,2.0,Physical damage
INC-002351,AST-00941,2024-04-17,Medium,4.8,Electrical fault
INC-002352,AST-00941,2026-08-05,Medium,2.1,Overheating
INC-002353,AST-00942,2025-07-07,High,6.0,Electrical fault
INC-002354,AST-00942,2025-09-26,Medium,0.4,Inspection finding
INC-002355,AST-00942,2024-03-04,Low,3.8,Overheating
INC-002356,AST-00942,2026-01-04,Medium,5.1,Electrical fault
INC-002357,AST-00942,2025-11-12,Low,0.4,Physical damage
INC-002358,AST-00942,2025-01-07,Low,0.9,Physical damage
INC-002359,AST-00942,2025-12-15,Medium,1.5,Physical damage
INC-002360,AST-00942,2026-01-08,Medium,4.9,Electrical fault
INC-002361,AST-00942,2026-07-28,Medium,4.9,Physical damage
INC-002362,AST-00943,2024-07-26,Low,1.3,Protection trip
INC-002363,AST-00943,2024-08-05,Low,1.4,Overheating
INC-002364,AST-00943,2025-03-22,Medium,3.5,Protection trip
INC-002365,AST-00943,2026-07-14,Low,2.5,Protection trip
INC-002366,AST-00945,2026-05-02,Medium,4.3,Electrical fault
INC-002367,AST-00945,2025-07-25,Medium,1.8,Physical damage
INC-002368,AST-00945,2026-06-12,Low,1.9,Overheating
INC-002369,AST-00946,2026-02-27,Medium,2.1,Physical damage
INC-002370,AST-00947,2025-06-15,Medium,0.6,Inspection finding
INC-002371,AST-00948,2024-08-06,Low,2.2,Inspection finding
INC-002372,AST-00948,2025-01-04,Critical,1.8,Protection trip
INC-002373,AST-00949,2026-08-12,High,2.7,Physical damage
INC-002374,AST-00950,2025-09-26,Medium,1.8,Electrical fault
INC-002375,AST-00950,2024-09-15,Low,0.5,Electrical fault
INC-002376,AST-00951,2026-02-12,Critical,8.4,Physical damage
INC-002377,AST-00952,2025-05-02,Low,0.6,Overheating
INC-002378,AST-00952,2025-02-11,Low,2.6,Physical damage
INC-002379,AST-00954,2025-11-21,Low,2.5,Inspection finding
INC-002380,AST-00954,2026-05-22,High,8.3,Inspection finding
INC-002381,AST-00954,2025-06-27,Low,0.4,Overheating
INC-002382,AST-00954,2024-08-30,Medium,9.9,Physical damage
INC-002383,AST-00955,2025-03-16,Low,2.8,Protection trip
INC-002384,AST-00955,2025-10-08,High,1.0,Inspection finding
INC-002385,AST-00956,2025-05-13,Medium,6.5,Physical damage
INC-002386,AST-00956,2026-08-02,Medium,5.0,Inspection finding
INC-002387,AST-00956,2024-02-17,Low,2.3,Protection trip
INC-002388,AST-00956,2024-09-12,Medium,2.8,Inspection finding
INC-002389,AST-00956,2026-01-26,Low,1.3,Overheating
INC-002390,AST-00958,2024-03-03,Medium,3.1,Protection trip
INC-002391,AST-00958,2025-12-11,Critical,4.8,Electrical fault
INC-002392,AST-00959,2026-02-22,Low,1.5,Electrical fault
INC-002393,AST-00959,2024-05-22,Low,1.6,Overheating
INC-002394,AST-00959,2024-07-12,Low,0.9,Electrical fault
INC-002395,AST-00959,2024-04-05,High,4.4,Protection trip
INC-002396,AST-00959,2025-01-10,Medium,1.9,Overheating
INC-002397,AST-00959,2025-12-12,High,3.0,Overheating
INC-002398,AST-00961,2024-04-25,Low,1.3,Electrical fault
INC-002399,AST-00961,2024-05-30,Low,1.2,Physical damage
INC-002400,AST-00961,2024-08-19,Medium,4.8,Overheating
INC-002401,AST-00962,2026-02-11,Low,1.0,Overheating
INC-002402,AST-00962,2024-02-23,Critical,4.9,Physical damage
INC-002403,AST-00963,2026-04-06,Medium,1.8,Overheating
INC-002404,AST-00963,2024-03-30,Low,1.4,Physical damage
INC-002405,AST-00963,2025-01-24,Medium,3.7,Protection trip
INC-002406,AST-00964,2026-02-22,Low,1.2,Electrical fault
INC-002407,AST-00965,2025-08-10,Critical,7.3,Physical damage
INC-002408,AST-00966,2024-03-16,High,6.1,Overheating
INC-002409,AST-00966,2026-05-11,High,2.8,Inspection finding
INC-002410,AST-00966,2024-05-06,Critical,2.2,Inspection finding
INC-002411,AST-00967,2026-07-22,Low,1.4,Electrical fault
INC-002412,AST-00967,2025-12-13,Medium,2.0,Electrical fault
INC-002413,AST-00968,2026-06-07,Low,4.8,Electrical fault
INC-002414,AST-00968,2024-01-05,Low,4.6,Physical damage
INC-002415,AST-00968,2024-02-03,Low,0.4,Electrical fault
INC-002416,AST-00969,2024-10-25,Medium,1.0,Electrical fault
INC-002417,AST-00969,2024-05-09,High,5.7,Physical damage
INC-002418,AST-00970,2025-09-16,Medium,1.0,Physical damage
INC-002419,AST-00970,2024-07-28,Medium,2.2,Physical damage
INC-002420,AST-00970,2025-07-19,High,3.4,Electrical fault
INC-002421,AST-00971,2026-04-29,Medium,1.3,Overheating
INC-002422,AST-00971,2024-05-04,Medium,1.4,Electrical fault
INC-002423,AST-00973,2025-08-23,Medium,0.9,Electrical fault
INC-002424,AST-00973,2026-07-18,Low,0.7,Inspection finding
INC-002425,AST-00974,2024-09-21,Low,1.1,Inspection finding
INC-002426,AST-00974,2026-03-22,Medium,1.2,Overheating
INC-002427,AST-00974,2026-05-23,High,6.8,Physical damage
INC-002428,AST-00974,2024-05-15,Medium,1.0,Physical damage
INC-002429,AST-00974,2026-08-11,High,1.1,Physical damage
INC-002430,AST-00974,2026-06-09,Low,2.5,Protection trip
INC-002431,AST-00974,2025-01-02,Medium,2.0,Protection trip
INC-002432,AST-00974,2025-08-11,Low,1.4,Physical damage
INC-002433,AST-00976,2024-03-25,Medium,3.0,Inspection finding
INC-002434,AST-00978,2025-09-21,Low,3.0,Overheating
INC-002435,AST-00979,2024-08-01,High,4.0,Overheating
INC-002436,AST-00979,2024-12-30,Low,1.2,Physical damage
INC-002437,AST-00980,2025-10-12,Medium,2.9,Physical damage
INC-002438,AST-00981,2024-09-12,High,4.9,Physical damage
INC-002439,AST-00981,2024-07-10,Low,0.9,Overheating
INC-002440,AST-00982,2026-02-12,High,1.9,Protection trip
INC-002441,AST-00983,2025-02-05,Low,1.0,Physical damage
INC-002442,AST-00983,2026-03-21,Low,0.8,Physical damage
INC-002443,AST-00983,2026-01-30,Low,3.2,Physical damage
INC-002444,AST-00983,2024-10-13,High,3.0,Overheating
INC-002445,AST-00983,2024-08-27,Low,2.6,Inspection finding
INC-002446,AST-00984,2026-03-07,Low,3.0,Protection trip
INC-002447,AST-00984,2025-03-20,Low,1.3,Protection trip
INC-002448,AST-00984,2026-02-02,Medium,0.4,Electrical fault
INC-002449,AST-00984,2025-05-13,Low,1.8,Overheating
INC-002450,AST-00985,2024-12-31,Medium,2.8,Physical damage
INC-002451,AST-00986,2025-11-14,Low,3.2,Physical damage
INC-002452,AST-00986,2025-11-23,Low,1.0,Inspection finding
INC-002453,AST-00986,2024-05-14,Medium,4.4,Physical damage
INC-002454,AST-00986,2024-01-07,Medium,4.0,Overheating
INC-002455,AST-00987,2024-05-05,Medium,5.1,Protection trip
INC-002456,AST-00987,2025-08-07,High,3.4,Inspection finding
INC-002457,AST-00987,2024-06-28,Medium,4.4,Physical damage
INC-002458,AST-00987,2024-09-09,Low,0.4,Protection trip
INC-002459,AST-00988,2024-07-09,Critical,10.4,Inspection finding
INC-002460,AST-00988,2025-01-14,Medium,0.4,Protection trip
INC-002461,AST-00989,2024-02-16,Medium,1.1,Physical damage
INC-002462,AST-00989,2024-01-04,Low,1.3,Protection trip
INC-002463,AST-00990,2025-10-14,Low,1.2,Protection trip
INC-002464,AST-00990,2026-07-09,High,4.4,Electrical fault
INC-002465,AST-00991,2026-01-17,Low,0.9,Physical damage
INC-002466,AST-00991,2024-03-07,Low,0.8,Protection trip
INC-002467,AST-00992,2024-01-22,Medium,2.9,Physical damage
INC-002468,AST-00992,2024-11-02,Low,1.6,Protection trip
INC-002469,AST-00992,2024-07-11,Medium,1.6,Physical damage
INC-002470,AST-00993,2025-01-22,High,5.5,Overheating
INC-002471,AST-00993,2025-02-07,Low,3.5,Inspection finding
INC-002472,AST-00994,2024-11-01,High,3.4,Protection trip
INC-002473,AST-00994,2026-03-02,Low,1.0,Protection trip
INC-002474,AST-00994,2026-01-08,Medium,2.2,Inspection finding
INC-002475,AST-00994,2025-08-14,Medium,1.3,Overheating
INC-002476,AST-00994,2026-06-30,Low,1.5,Overheating
INC-002477,AST-00995,2026-06-26,Medium,1.6,Overheating
INC-002478,AST-00995,2025-08-20,Medium,1.4,Protection trip
INC-002479,AST-00996,2025-08-13,Medium,3.3,Protection trip
INC-002480,AST-00996,2026-08-05,Medium,4.1,Protection trip
INC-002481,AST-00996,2025-06-14,Medium,7.9,Overheating
INC-002482,AST-00997,2026-05-04,Medium,0.4,Physical damage
INC-002483,AST-00999,2024-10-06,Medium,0.9,Protection trip
INC-002484,AST-00999,2025-08-16,Medium,0.7,Electrical fault
INC-002485,AST-01000,2024-07-06,Medium,2.7,Protection trip
INC-002486,AST-01000,2025-11-15,Low,0.6,Physical damage
