asset_id,inspection_date,condition_score,condition_band
AST-00278,2024-12-26,95.9,Good
AST-00278,2025-03-26,87.7,Good
AST-00278,2025-06-24,83.5,Good
AST-00278,2025-09-22,84.9,Good
AST-00278,2025-12-21,86.6,Good
AST-00278,2026-03-21,88.0,Good
AST-00278,2026-06-19,88.5,Good
AST-00279,2024-01-01,97.8,Good
AST-00279,2024-03-31,100.0,Good
AST-00279,2024-06-29,100.0,Good
AST-00279,2024-09-27,95.5,Good
AST-00279,2024-12-26,100.0,Good
AST-00279,2025-03-26,100.0,Good
AST-00279,2025-06-24,95.5,Good
AST-00279,2025-09-22,98.0,Good
AST-00279,2025-12-21,93.7,Good
AST-00279,2026-03-21,93.6,Good
AST-00279,2026-06-19,91.8,Good
AST-00280,2024-01-01,79.8,Good
AST-00280,2024-03-31,73.5,Fair
AST-00280,2024-06-29,78.8,Good
AST-00280,2024-09-27,76.7,Good
AST-00280,2024-12-26,78.5,Good
AST-00280,2025-03-26,78.5,Good
AST-00280,2025-06-24,75.0,Fair
AST-00280,2025-09-22,74.3,Fair
AST-00280,2025-12-21,70.6,Fair
AST-00280,2026-03-21,67.0,Fair
AST-00280,2026-06-19,72.1,Fair
AST-00281,2024-01-01,61.8,Fair
AST-00281,2024-03-31,60.1,Fair
AST-00281,2024-06-29,56.1,Poor
AST-00281,2024-09-27,53.2,Poor
AST-00281,2024-12-26,55.4,Poor
AST-00281,2025-03-26,56.8,Poor
AST-00281,2025-06-24,53.5,Poor
AST-00281,2025-09-22,56.1,Poor
AST-00281,2025-12-21,54.5,Poor
AST-00281,2026-03-21,48.5,Poor
AST-00281,2026-06-19,49.2,Poor
AST-00282,2024-01-01,86.5,Good
AST-00282,2024-03-31,92.4,Good
AST-00282,2024-06-29,86.1,Good
AST-00282,2024-09-27,87.1,Good
AST-00282,2024-12-26,80.3,Good
AST-00282,2025-03-26,77.7,Good
AST-00282,2025-06-24,79.4,Good
AST-00282,2025-09-22,80.2,Good
AST-00282,2025-12-21,78.9,Good
AST-00282,2026-03-21,75.8,Good
AST-00282,2026-06-19,79.4,Good
AST-00283,2024-01-01,80.9,Good
AST-00283,2024-03-31,76.0,Good
AST-00283,2024-06-29,85.3,Good
AST-00283,2024-09-27,78.8,Good
AST-00283,2024-12-26,74.7,Fair
AST-00283,2025-03-26,75.0,Fair
AST-00283,2025-06-24,73.8,Fair
AST-00283,2025-09-22,66.4,Fair
AST-00283,2025-12-21,69.6,Fair
AST-00283,2026-03-21,72.4,Fair
AST-00283,2026-06-19,70.7,Fair
AST-00284,2024-01-01,52.9,Poor
AST-00284,2024-03-31,50.5,Poor
AST-00284,2024-06-29,55.5,Poor
AST-00284,2024-09-27,46.3,Poor
AST-00284,2024-12-26,45.0,Poor
AST-00284,2025-03-26,43.8,Critical
AST-00284,2025-06-24,42.0,Critical
AST-00284,2025-09-22,52.1,Poor
AST-00284,2025-12-21,40.3,Critical
AST-00284,2026-03-21,39.8,Critical
AST-00284,2026-06-19,42.8,Critical
AST-00285,2024-01-01,73.3,Fair
AST-00285,2024-03-31,80.4,Good
AST-00285,2024-06-29,74.8,Fair
AST-00285,2024-09-27,71.5,Fair
AST-00285,2024-12-26,73.5,Fair
AST-00285,2025-03-26,71.9,Fair
AST-00285,2025-06-24,72.8,Fair
AST-00285,2025-09-22,67.7,Fair
AST-00285,2025-12-21,67.7,Fair
AST-00285,2026-03-21,74.9,Fair
AST-00285,2026-06-19,68.9,Fair
AST-00286,2024-01-01,67.1,Fair
AST-00286,2024-03-31,67.3,Fair
AST-00286,2024-06-29,69.3,Fair
AST-00286,2024-09-27,64.4,Fair
AST-00286,2024-12-26,68.6,Fair
AST-00286,2025-03-26,66.4,Fair
AST-00286,2025-06-24,59.3,Poor
AST-00286,2025-09-22,61.5,Fair
AST-00286,2025-12-21,63.3,Fair
AST-00286,2026-03-21,61.3,Fair
AST-00286,2026-06-19,62.2,Fair
AST-00287,2024-01-01,61.1,Fair
AST-00287,2024-03-31,61.7,Fair
AST-00287,2024-06-29,66.5,Fair
AST-00287,2024-09-27,61.1,Fair
AST-00287,2024-12-26,58.5,Poor
AST-00287,2025-03-26,59.1,Poor
AST-00287,2025-06-24,60.5,Fair
AST-00287,2025-09-22,60.2,Fair
AST-00287,2025-12-21,58.8,Poor
AST-00287,2026-03-21,57.0,Poor
AST-00287,2026-06-19,59.6,Poor
AST-00288,2024-01-01,60.5,Fair
AST-00288,2024-03-31,53.7,Poor
AST-00288,2024-06-29,65.4,Fair
AST-00288,2024-09-27,60.4,Fair
AST-00288,2024-12-26,56.3,Poor
AST-00288,2025-03-26,56.7,Poor
AST-00288,2025-06-24,55.7,Poor
AST-00288,2025-09-22,58.4,Poor
AST-00288,2025-12-21,53.1,Poor
AST-00288,2026-03-21,51.4,Poor
AST-00288,2026-06-19,52.6,Poor
AST-00289,2024-01-01,50.2,Poor
AST-00289,2024-03-31,43.1,Critical
AST-00289,2024-06-29,52.7,Poor
AST-00289,2024-09-27,54.5,Poor
AST-00289,2024-12-26,44.2,Critical
AST-00289,2025-03-26,46.3,Poor
AST-00289,2025-06-24,45.9,Poor
AST-00289,2025-09-22,48.6,Poor
AST-00289,2025-12-21,49.4,Poor
AST-00289,2026-03-21,46.3,Poor
AST-00289,2026-06-19,43.3,Critical
AST-00290,2024-01-01,86.5,Good
AST-00290,2024-03-31,87.2,Good
AST-00290,2024-06-29,84.7,Good
AST-00290,2024-09-27,80.1,Good
AST-00290,2024-12-26,74.9,Fair
AST-00290,2025-03-26,85.2,Good
AST-00290,2025-06-24,70.8,Fair
AST-00290,2025-09-22,82.1,Good
AST-00290,2025-12-21,75.1,Good
AST-00290,2026-03-21,75.9,Good
AST-00290,2026-06-19,74.0,Fair
AST-00291,2024-01-01,85.4,Good
AST-00291,2024-03-31,85.5,Good
AST-00291,2024-06-29,80.9,Good
AST-00291,2024-09-27,84.1,Good
AST-00291,2024-12-26,76.4,Good
AST-00291,2025-03-26,85.0,Good
AST-00291,2025-06-24,75.2,Good
AST-00291,2025-09-22,78.0,Good
AST-00291,2025-12-21,81.9,Good
AST-00291,2026-03-21,84.9,Good
AST-00291,2026-06-19,80.7,Good
AST-00292,2024-01-01,75.2,Good
AST-00292,2024-03-31,82.8,Good
AST-00292,2024-06-29,79.6,Good
AST-00292,2024-09-27,81.3,Good
AST-00292,2024-12-26,86.7,Good
AST-00292,2025-03-26,81.7,Good
AST-00292,2025-06-24,79.1,Good
AST-00292,2025-09-22,74.4,Fair
AST-00292,2025-12-21,74.8,Fair
AST-00292,2026-03-21,78.3,Good
AST-00292,2026-06-19,80.2,Good
AST-00293,2024-01-01,77.6,Good
AST-00293,2024-03-31,73.8,Fair
AST-00293,2024-06-29,79.1,Good
AST-00293,2024-09-27,72.6,Fair
AST-00293,2024-12-26,75.0,Fair
AST-00293,2025-03-26,79.5,Good
AST-00293,2025-06-24,71.7,Fair
AST-00293,2025-09-22,73.5,Fair
AST-00293,2025-12-21,75.2,Good
AST-00293,2026-03-21,66.6,Fair
AST-00293,2026-06-19,73.5,Fair
AST-00294,2024-01-01,66.9,Fair
AST-00294,2024-03-31,60.0,Poor
AST-00294,2024-06-29,66.3,Fair
AST-00294,2024-09-27,59.4,Poor
AST-00294,2024-12-26,69.6,Fair
AST-00294,2025-03-26,64.7,Fair
AST-00294,2025-06-24,59.8,Poor
AST-00294,2025-09-22,56.9,Poor
AST-00294,2025-12-21,69.2,Fair
AST-00294,2026-03-21,62.9,Fair
AST-00294,2026-06-19,68.1,Fair
AST-00295,2024-01-01,68.7,Fair
AST-00295,2024-03-31,74.3,Fair
AST-00295,2024-06-29,74.1,Fair
AST-00295,2024-09-27,70.5,Fair
AST-00295,2024-12-26,66.4,Fair
AST-00295,2025-03-26,70.0,Fair
AST-00295,2025-06-24,67.9,Fair
AST-00295,2025-09-22,72.1,Fair
AST-00295,2025-12-21,65.7,Fair
AST-00295,2026-03-21,66.0,Fair
AST-00295,2026-06-19,65.7,Fair
AST-00296,2024-01-01,58.6,Poor
AST-00296,2024-03-31,54.6,Poor
AST-00296,2024-06-29,53.6,Poor
AST-00296,2024-09-27,45.9,Poor
AST-00296,2024-12-26,55.7,Poor
AST-00296,2025-03-26,43.3,Critical
AST-00296,2025-06-24,46.9,Poor
AST-00296,2025-09-22,40.9,Critical
AST-00296,2025-12-21,47.6,Poor
AST-00296,2026-03-21,40.2,Critical
AST-00296,2026-06-19,36.7,Critical
AST-00297,2024-01-01,95.2,Good
AST-00297,2024-03-31,97.8,Good
AST-00297,2024-06-29,96.9,Good
AST-00297,2024-09-27,87.0,Good
AST-00297,2024-12-26,87.9,Good
AST-00297,2025-03-26,92.9,Good
AST-00297,2025-06-24,96.8,Good
AST-00297,2025-09-22,93.6,Good
AST-00297,2025-12-21,86.3,Good
AST-00297,2026-03-21,84.2,Good
AST-00297,2026-06-19,87.0,Good
AST-00298,2024-01-01,76.2,Good
AST-00298,2024-03-31,81.8,Good
AST-00298,2024-06-29,79.6,Good
AST-00298,2024-09-27,71.6,Fair
AST-00298,2024-12-26,75.3,Good
AST-00298,2025-03-26,73.7,Fair
AST-00298,2025-06-24,72.5,Fair
AST-00298,2025-09-22,77.5,Good
AST-00298,2025-12-21,74.0,Fair
AST-00298,2026-03-21,75.6,Good
AST-00298,2026-06-19,70.5,Fair
AST-00299,2024-01-01,99.7,Good
AST-00299,2024-03-31,85.6,Good
AST-00299,2024-06-29,87.8,Good
AST-00299,2024-09-27,88.2,Good
AST-00299,2024-12-26,87.3,Good
AST-00299,2025-03-26,86.9,Good
AST-00299,2025-06-24,88.5,Good
AST-00299,2025-09-22,86.6,Good
AST-00299,2025-12-21,87.2,Good
AST-00299,2026-03-21,82.2,Good
AST-00299,2026-06-19,79.7,Good
AST-00300,2024-01-01,61.6,Fair
AST-00300,2024-03-31,65.8,Fair
AST-00300,2024-06-29,65.0,Fair
AST-00300,2024-09-27,63.3,Fair
AST-00300,2024-12-26,54.2,Poor
AST-00300,2025-03-26,58.9,Poor
AST-00300,2025-06-24,58.0,Poor
AST-00300,2025-09-22,57.3,Poor
AST-00300,2025-12-21,52.9,Poor
AST-00300,2026-03-21,56.5,Poor
AST-00300,2026-06-19,53.5,Poor
AST-00301,2024-01-01,83.1,Good
AST-00301,2024-03-31,79.4,Good
AST-00301,2024-06-29,72.2,Fair
AST-00301,2024-09-27,85.2,Good
AST-00301,2024-12-26,80.5,Good
AST-00301,2025-03-26,81.7,Good
AST-00301,2025-06-24,81.5,Good
AST-00301,2025-09-22,79.5,Good
AST-00301,2025-12-21,79.9,Good
AST-00301,2026-03-21,76.4,Good
AST-00301,2026-06-19,82.6,Good
AST-00302,2024-01-01,88.1,Good
AST-00302,2024-03-31,84.0,Good
AST-00302,2024-06-29,78.2,Good
AST-00302,2024-09-27,73.2,Fair
AST-00302,2024-12-26,83.2,Good
AST-00302,2025-03-26,77.5,Good
AST-00302,2025-06-24,74.4,Fair
AST-00302,2025-09-22,77.9,Good
AST-00302,2025-12-21,80.1,Good
AST-00302,2026-03-21,77.7,Good
AST-00302,2026-06-19,77.3,Good
AST-00303,2024-01-01,76.2,Good
AST-00303,2024-03-31,68.7,Fair
AST-00303,2024-06-29,66.7,Fair
AST-00303,2024-09-27,67.0,Fair
AST-00303,2024-12-26,62.6,Fair
AST-00303,2025-03-26,64.4,Fair
AST-00303,2025-06-24,68.2,Fair
AST-00303,2025-09-22,60.5,Fair
AST-00303,2025-12-21,59.7,Poor
AST-00303,2026-03-21,54.0,Poor
AST-00303,2026-06-19,51.2,Poor
AST-00304,2024-01-01,67.4,Fair
AST-00304,2024-03-31,57.6,Poor
AST-00304,2024-06-29,65.4,Fair
AST-00304,2024-09-27,62.1,Fair
AST-00304,2024-12-26,63.5,Fair
AST-00304,2025-03-26,52.0,Poor
AST-00304,2025-06-24,60.2,Fair
AST-00304,2025-09-22,60.7,Fair
AST-00304,2025-12-21,53.9,Poor
AST-00304,2026-03-21,52.5,Poor
AST-00304,2026-06-19,50.4,Poor
AST-00305,2024-01-01,56.7,Poor
AST-00305,2024-03-31,60.5,Fair
AST-00305,2024-06-29,50.8,Poor
AST-00305,2024-09-27,52.3,Poor
AST-00305,2024-12-26,47.5,Poor
AST-00305,2025-03-26,43.4,Critical
AST-00305,2025-06-24,45.4,Poor
AST-00305,2025-09-22,42.0,Critical
AST-00305,2025-12-21,41.2,Critical
AST-00305,2026-03-21,38.6,Critical
AST-00305,2026-06-19,41.8,Critical
AST-00306,2024-01-01,93.2,Good
AST-00306,2024-03-31,88.4,Good
AST-00306,2024-06-29,96.8,Good
AST-00306,2024-09-27,83.9,Good
AST-00306,2024-12-26,79.6,Good
AST-00306,2025-03-26,83.2,Good
AST-00306,2025-06-24,82.1,Good
AST-00306,2025-09-22,78.0,Good
AST-00306,2025-12-21,86.5,Good
AST-00306,2026-03-21,80.7,Good
AST-00306,2026-06-19,81.2,Good
AST-00307,2024-01-01,65.6,Fair
AST-00307,2024-03-31,75.9,Good
AST-00307,2024-06-29,64.4,Fair
AST-00307,2024-09-27,70.6,Fair
AST-00307,2024-12-26,64.9,Fair
AST-00307,2025-03-26,68.7,Fair
AST-00307,2025-06-24,66.8,Fair
AST-00307,2025-09-22,69.8,Fair
AST-00307,2025-12-21,64.1,Fair
AST-00307,2026-03-21,61.6,Fair
AST-00307,2026-06-19,62.3,Fair
AST-00308,2024-01-01,96.5,Good
AST-00308,2024-03-31,100.0,Good
AST-00308,2024-06-29,98.0,Good
AST-00308,2024-09-27,99.4,Good
AST-00308,2024-12-26,100.0,Good
AST-00308,2025-03-26,91.1,Good
AST-00308,2025-06-24,96.8,Good
AST-00308,2025-09-22,91.3,Good
AST-00308,2025-12-21,91.3,Good
AST-00308,2026-03-21,91.8,Good
AST-00308,2026-06-19,87.2,Good
AST-00309,2024-01-01,85.7,Good
AST-00309,2024-03-31,89.2,Good
AST-00309,2024-06-29,88.3,Good
AST-00309,2024-09-27,90.7,Good
AST-00309,2024-12-26,84.8,Good
AST-00309,2025-03-26,81.8,Good
AST-00309,2025-06-24,84.0,Good
AST-00309,2025-09-22,79.6,Good
AST-00309,2025-12-21,86.0,Good
AST-00309,2026-03-21,80.2,Good
AST-00309,2026-06-19,81.3,Good
AST-00310,2024-01-01,78.3,Good
AST-00310,2024-03-31,79.7,Good
AST-00310,2024-06-29,78.9,Good
AST-00310,2024-09-27,76.7,Good
AST-00310,2024-12-26,78.0,Good
AST-00310,2025-03-26,74.9,Fair
AST-00310,2025-06-24,73.5,Fair
AST-00310,2025-09-22,73.5,Fair
AST-00310,2025-12-21,67.2,Fair
AST-00310,2026-03-21,73.3,Fair
AST-00310,2026-06-19,67.1,Fair
AST-00311,2024-01-01,94.1,Good
AST-00311,2024-03-31,94.6,Good
AST-00311,2024-06-29,95.6,Good
AST-00311,2024-09-27,91.1,Good
AST-00311,2024-12-26,92.3,Good
AST-00311,2025-03-26,87.2,Good
AST-00311,2025-06-24,88.0,Good
AST-00311,2025-09-22,87.2,Good
AST-00311,2025-12-21,89.6,Good
AST-00311,2026-03-21,87.7,Good
AST-00311,2026-06-19,88.0,Good
AST-00312,2024-01-01,100.0,Good
AST-00312,2024-03-31,91.4,Good
AST-00312,2024-06-29,92.3,Good
AST-00312,2024-09-27,95.5,Good
AST-00312,2024-12-26,99.0,Good
AST-00312,2025-03-26,92.2,Good
AST-00312,2025-06-24,99.1,Good
AST-00312,2025-09-22,100.0,Good
AST-00312,2025-12-21,94.2,Good
AST-00312,2026-03-21,94.3,Good
AST-00312,2026-06-19,96.4,Good
AST-00313,2024-01-01,72.9,Fair
AST-00313,2024-03-31,73.6,Fair
AST-00313,2024-06-29,75.4,Good
AST-00313,2024-09-27,66.6,Fair
AST-00313,2024-12-26,72.5,Fair
AST-00313,2025-03-26,71.4,Fair
AST-00313,2025-06-24,65.5,Fair
AST-00313,2025-09-22,68.8,Fair
AST-00313,2025-12-21,57.9,Poor
AST-00313,2026-03-21,62.6,Fair
AST-00313,2026-06-19,55.4,Poor
AST-00314,2024-01-01,94.7,Good
AST-00314,2024-03-31,93.9,Good
AST-00314,2024-06-29,95.5,Good
AST-00314,2024-09-27,96.2,Good
AST-00314,2024-12-26,91.4,Good
AST-00314,2025-03-26,93.2,Good
AST-00314,2025-06-24,90.9,Good
AST-00314,2025-09-22,92.2,Good
AST-00314,2025-12-21,89.9,Good
AST-00314,2026-03-21,88.9,Good
AST-00314,2026-06-19,96.0,Good
AST-00315,2024-01-01,83.8,Good
AST-00315,2024-03-31,85.6,Good
AST-00315,2024-06-29,80.1,Good
AST-00315,2024-09-27,83.8,Good
AST-00315,2024-12-26,77.8,Good
AST-00315,2025-03-26,91.2,Good
AST-00315,2025-06-24,87.1,Good
AST-00315,2025-09-22,76.9,Good
AST-00315,2025-12-21,84.8,Good
AST-00315,2026-03-21,84.8,Good
AST-00315,2026-06-19,78.5,Good
AST-00316,2024-01-01,100.0,Good
AST-00316,2024-03-31,97.2,Good
AST-00316,2024-06-29,95.1,Good
AST-00316,2024-09-27,94.8,Good
AST-00316,2024-12-26,100.0,Good
AST-00316,2025-03-26,96.0,Good
AST-00316,2025-06-24,98.0,Good
AST-00316,2025-09-22,95.3,Good
AST-00316,2025-12-21,90.3,Good
AST-00316,2026-03-21,85.8,Good
AST-00316,2026-06-19,87.4,Good
AST-00317,2024-01-01,98.7,Good
AST-00317,2024-03-31,96.9,Good
AST-00317,2024-06-29,94.5,Good
AST-00317,2024-09-27,93.9,Good
AST-00317,2024-12-26,92.7,Good
AST-00317,2025-03-26,94.3,Good
AST-00317,2025-06-24,97.8,Good
AST-00317,2025-09-22,93.1,Good
AST-00317,2025-12-21,91.9,Good
AST-00317,2026-03-21,89.5,Good
AST-00317,2026-06-19,91.3,Good
AST-00318,2024-01-01,78.2,Good
AST-00318,2024-03-31,74.3,Fair
AST-00318,2024-06-29,74.3,Fair
AST-00318,2024-09-27,76.8,Good
AST-00318,2024-12-26,72.9,Fair
AST-00318,2025-03-26,71.2,Fair
AST-00318,2025-06-24,71.3,Fair
AST-00318,2025-09-22,71.2,Fair
AST-00318,2025-12-21,68.0,Fair
AST-00318,2026-03-21,65.1,Fair
AST-00318,2026-06-19,65.5,Fair
AST-00319,2024-01-01,66.5,Fair
AST-00319,2024-03-31,62.7,Fair
AST-00319,2024-06-29,54.6,Poor
AST-00319,2024-09-27,62.1,Fair
AST-00319,2024-12-26,57.2,Poor
AST-00319,2025-03-26,55.0,Poor
AST-00319,2025-06-24,59.1,Poor
AST-00319,2025-09-22,57.5,Poor
AST-00319,2025-12-21,52.2,Poor
AST-00319,2026-03-21,47.3,Poor
AST-00319,2026-06-19,44.7,Critical
AST-00320,2024-01-01,55.5,Poor
AST-00320,2024-03-31,54.9,Poor
AST-00320,2024-06-29,51.3,Poor
AST-00320,2024-09-27,60.4,Fair
AST-00320,2024-12-26,53.5,Poor
AST-00320,2025-03-26,58.1,Poor
AST-00320,2025-06-24,48.8,Poor
AST-00320,2025-09-22,53.0,Poor
AST-00320,2025-12-21,54.4,Poor
AST-00320,2026-03-21,52.2,Poor
AST-00320,2026-06-19,51.4,Poor
AST-00321,2024-01-01,100.0,Good
AST-00321,2024-03-31,100.0,Good
AST-00321,2024-06-29,100.0,Good
AST-00321,2024-09-27,93.8,Good
AST-00321,2024-12-26,97.4,Good
AST-00321,2025-03-26,91.4,Good
AST-00321,2025-06-24,95.0,Good
AST-00321,2025-09-22,83.2,Good
AST-00321,2025-12-21,87.7,Good
AST-00321,2026-03-21,85.6,Good
AST-00321,2026-06-19,80.7,Good
AST-00322,2024-01-01,90.2,Good
AST-00322,2024-03-31,94.2,Good
AST-00322,2024-06-29,93.2,Good
AST-00322,2024-09-27,93.0,Good
AST-00322,2024-12-26,86.9,Good
AST-00322,2025-03-26,86.7,Good
AST-00322,2025-06-24,90.9,Good
AST-00322,2025-09-22,79.6,Good
AST-00322,2025-12-21,85.3,Good
AST-00322,2026-03-21,82.9,Good
AST-00322,2026-06-19,87.9,Good
AST-00323,2024-01-01,87.2,Good
AST-00323,2024-03-31,84.2,Good
AST-00323,2024-06-29,86.7,Good
AST-00323,2024-09-27,82.7,Good
AST-00323,2024-12-26,87.2,Good
AST-00323,2025-03-26,86.6,Good
AST-00323,2025-06-24,80.6,Good
AST-00323,2025-09-22,79.6,Good
AST-00323,2025-12-21,83.8,Good
AST-00323,2026-03-21,81.3,Good
AST-00323,2026-06-19,84.1,Good
AST-00324,2024-01-01,78.6,Good
AST-00324,2024-03-31,79.0,Good
AST-00324,2024-06-29,76.1,Good
AST-00324,2024-09-27,74.3,Fair
AST-00324,2024-12-26,70.9,Fair
AST-00324,2025-03-26,72.9,Fair
AST-00324,2025-06-24,72.2,Fair
AST-00324,2025-09-22,62.9,Fair
AST-00324,2025-12-21,67.4,Fair
AST-00324,2026-03-21,71.0,Fair
AST-00324,2026-06-19,69.8,Fair
AST-00325,2024-01-01,74.4,Fair
AST-00325,2024-03-31,61.2,Fair
AST-00325,2024-06-29,66.8,Fair
AST-00325,2024-09-27,64.2,Fair
AST-00325,2024-12-26,65.2,Fair
AST-00325,2025-03-26,61.5,Fair
AST-00325,2025-06-24,61.6,Fair
AST-00325,2025-09-22,57.4,Poor
AST-00325,2025-12-21,57.8,Poor
AST-00325,2026-03-21,60.0,Fair
AST-00325,2026-06-19,48.1,Poor
AST-00326,2024-01-01,62.5,Fair
AST-00326,2024-03-31,56.1,Poor
AST-00326,2024-06-29,63.9,Fair
AST-00326,2024-09-27,55.2,Poor
AST-00326,2024-12-26,62.4,Fair
AST-00326,2025-03-26,62.5,Fair
AST-00326,2025-06-24,55.4,Poor
AST-00326,2025-09-22,53.0,Poor
AST-00326,2025-12-21,57.3,Poor
AST-00326,2026-03-21,54.8,Poor
AST-00326,2026-06-19,57.7,Poor
AST-00327,2024-01-01,84.0,Good
AST-00327,2024-03-31,82.5,Good
AST-00327,2024-06-29,81.0,Good
AST-00327,2024-09-27,78.4,Good
AST-00327,2024-12-26,79.1,Good
AST-00327,2025-03-26,72.8,Fair
AST-00327,2025-06-24,76.8,Good
AST-00327,2025-09-22,84.3,Good
AST-00327,2025-12-21,71.0,Fair
AST-00327,2026-03-21,71.1,Fair
AST-00327,2026-06-19,70.2,Fair
AST-00328,2024-01-01,94.5,Good
AST-00328,2024-03-31,95.2,Good
AST-00328,2024-06-29,92.8,Good
AST-00328,2024-09-27,81.3,Good
AST-00328,2024-12-26,89.0,Good
AST-00328,2025-03-26,89.0,Good
AST-00328,2025-06-24,84.4,Good
AST-00328,2025-09-22,82.2,Good
AST-00328,2025-12-21,81.4,Good
AST-00328,2026-03-21,83.8,Good
AST-00328,2026-06-19,81.6,Good
AST-00329,2024-01-01,94.0,Good
AST-00329,2024-03-31,86.6,Good
AST-00329,2024-06-29,93.0,Good
AST-00329,2024-09-27,90.6,Good
AST-00329,2024-12-26,85.4,Good
AST-00329,2025-03-26,87.3,Good
AST-00329,2025-06-24,87.6,Good
AST-00329,2025-09-22,77.2,Good
AST-00329,2025-12-21,84.9,Good
AST-00329,2026-03-21,83.5,Good
AST-00329,2026-06-19,85.2,Good
AST-00330,2024-01-01,91.4,Good
AST-00330,2024-03-31,91.0,Good
AST-00330,2024-06-29,87.8,Good
AST-00330,2024-09-27,87.2,Good
AST-00330,2024-12-26,83.4,Good
AST-00330,2025-03-26,82.3,Good
AST-00330,2025-06-24,84.2,Good
AST-00330,2025-09-22,81.7,Good
AST-00330,2025-12-21,81.7,Good
AST-00330,2026-03-21,82.8,Good
AST-00330,2026-06-19,79.7,Good
AST-00331,2024-01-01,100.0,Good
AST-00331,2024-03-31,99.4,Good
AST-00331,2024-06-29,100.0,Good
AST-00331,2024-09-27,89.2,Good
AST-00331,2024-12-26,98.0,Good
AST-00331,2025-03-26,100.0,Good
AST-00331,2025-06-24,90.9,Good
AST-00331,2025-09-22,88.0,Good
AST-00331,2025-12-21,92.9,Good
AST-00331,2026-03-21,88.6,Good
AST-00331,2026-06-19,91.5,Good
AST-00332,2024-01-01,51.5,Poor
AST-00332,2024-03-31,58.8,Poor
AST-00332,2024-06-29,56.6,Poor
AST-00332,2024-09-27,59.1,Poor
AST-00332,2024-12-26,53.1,Poor
AST-00332,2025-03-26,50.3,Poor
AST-00332,2025-06-24,54.4,Poor
AST-00332,2025-09-22,51.5,Poor
AST-00332,2025-12-21,49.6,Poor
AST-00332,2026-03-21,50.7,Poor
AST-00332,2026-06-19,53.1,Poor
AST-00333,2024-01-01,86.8,Good
AST-00333,2024-03-31,84.0,Good
AST-00333,2024-06-29,79.0,Good
AST-00333,2024-09-27,82.9,Good
AST-00333,2024-12-26,81.9,Good
AST-00333,2025-03-26,74.4,Fair
AST-00333,2025-06-24,73.3,Fair
AST-00333,2025-09-22,77.5,Good
AST-00333,2025-12-21,72.2,Fair
AST-00333,2026-03-21,76.6,Good
AST-00333,2026-06-19,65.3,Fair
AST-00334,2024-01-01,54.0,Poor
AST-00334,2024-03-31,55.5,Poor
AST-00334,2024-06-29,60.0,Poor
AST-00334,2024-09-27,56.1,Poor
AST-00334,2024-12-26,58.7,Poor
AST-00334,2025-03-26,58.0,Poor
AST-00334,2025-06-24,56.9,Poor
AST-00334,2025-09-22,50.5,Poor
AST-00334,2025-12-21,55.9,Poor
AST-00334,2026-03-21,54.3,Poor
AST-00334,2026-06-19,56.1,Poor
AST-00335,2024-01-01,79.0,Good
AST-00335,2024-03-31,78.7,Good
AST-00335,2024-06-29,71.2,Fair
AST-00335,2024-09-27,84.5,Good
AST-00335,2024-12-26,74.8,Fair
AST-00335,2025-03-26,79.5,Good
AST-00335,2025-06-24,79.9,Good
AST-00335,2025-09-22,73.7,Fair
AST-00335,2025-12-21,74.8,Fair
AST-00335,2026-03-21,73.4,Fair
AST-00335,2026-06-19,72.5,Fair
AST-00336,2024-01-01,80.6,Good
AST-00336,2024-03-31,77.8,Good
AST-00336,2024-06-29,76.2,Good
AST-00336,2024-09-27,80.6,Good
AST-00336,2024-12-26,72.1,Fair
AST-00336,2025-03-26,75.6,Good
AST-00336,2025-06-24,72.2,Fair
AST-00336,2025-09-22,72.2,Fair
AST-00336,2025-12-21,75.6,Good
AST-00336,2026-03-21,74.0,Fair
AST-00336,2026-06-19,71.0,Fair
AST-00337,2024-01-01,75.6,Good
AST-00337,2024-03-31,81.3,Good
AST-00337,2024-06-29,76.9,Good
AST-00337,2024-09-27,80.6,Good
AST-00337,2024-12-26,77.9,Good
AST-00337,2025-03-26,73.2,Fair
AST-00337,2025-06-24,77.7,Good
AST-00337,2025-09-22,79.2,Good
AST-00337,2025-12-21,85.8,Good
AST-00337,2026-03-21,70.5,Fair
AST-00337,2026-06-19,81.3,Good
AST-00338,2024-01-01,58.2,Poor
AST-00338,2024-03-31,61.8,Fair
AST-00338,2024-06-29,60.7,Fair
AST-00338,2024-09-27,56.5,Poor
AST-00338,2024-12-26,63.0,Fair
AST-00338,2025-03-26,57.7,Poor
AST-00338,2025-06-24,55.2,Poor
AST-00338,2025-09-22,56.3,Poor
AST-00338,2025-12-21,52.6,Poor
AST-00338,2026-03-21,58.6,Poor
AST-00338,2026-06-19,55.8,Poor
AST-00339,2024-01-01,97.1,Good
AST-00339,2024-03-31,100.0,Good
AST-00339,2024-06-29,96.2,Good
AST-00339,2024-09-27,100.0,Good
AST-00339,2024-12-26,97.4,Good
AST-00339,2025-03-26,91.6,Good
AST-00339,2025-06-24,92.4,Good
AST-00339,2025-09-22,92.5,Good
AST-00339,2025-12-21,93.7,Good
AST-00339,2026-03-21,85.4,Good
AST-00339,2026-06-19,93.2,Good
AST-00340,2024-01-01,91.7,Good
AST-00340,2024-03-31,89.2,Good
AST-00340,2024-06-29,80.9,Good
AST-00340,2024-09-27,84.6,Good
