asset_id,rank,driver,driver_points
AST-00801,4,Inspection decline,0.0
AST-00801,5,Recent incidents,0.0
AST-00802,1,Maintenance interval,12.0
AST-00802,2,Asset criticality,4.0
AST-00802,3,Inspection decline,1.36
AST-00802,4,Condition deterioration,0.0
AST-00802,5,Recent incidents,0.0
AST-00803,1,Condition deterioration,16.09
AST-00803,2,Asset criticality,6.0
AST-00803,3,Inspection decline,4.81
AST-00803,4,Maintenance interval,4.18
AST-00803,5,Recent incidents,0.0
AST-00804,1,Inspection decline,6.65
AST-00804,2,Asset criticality,6.0
AST-00804,3,Maintenance interval,2.1
AST-00804,4,Condition deterioration,0.0
AST-00804,5,Recent incidents,0.0
AST-00805,1,Asset criticality,8.0
AST-00805,2,Inspection decline,4.22
AST-00805,3,Maintenance interval,1.38
AST-00805,4,Condition deterioration,0.0
AST-00805,5,Recent incidents,0.0
AST-00806,1,Asset criticality,8.0
AST-00806,2,Condition deterioration,7.92
AST-00806,3,Inspection decline,2.06
AST-00806,4,Maintenance interval,1.15
AST-00806,5,Recent incidents,0.0
AST-00807,1,Condition deterioration,10.25
AST-00807,2,Asset criticality,8.0
AST-00807,3,Maintenance interval,3.19
AST-00807,4,Inspection decline,2.4
AST-00807,5,Recent incidents,0.0
AST-00808,1,Maintenance interval,8.58
AST-00808,2,Asset criticality,6.0
AST-00808,3,Inspection decline,0.33
AST-00808,4,Condition deterioration,0.0
AST-00808,5,Recent incidents,0.0
AST-00809,1,Condition deterioration,12.63
AST-00809,2,Maintenance interval,4.18
AST-00809,3,Inspection decline,2.99
AST-00809,4,Asset criticality,2.0
AST-00809,5,Recent incidents,0.0
AST-00810,1,Asset criticality,6.0
AST-00810,2,Inspection decline,3.73
AST-00810,3,Maintenance interval,3.19
AST-00810,4,Condition deterioration,0.0
AST-00810,5,Recent incidents,0.0
AST-00783,1,Recent incidents,15.0
AST-00783,2,Repeat-failure signal,12.0
AST-00783,3,Condition deterioration,7.42
AST-00783,4,Inspection decline,5.23
AST-00783,5,Asset criticality,4.0
AST-00782,1,Condition deterioration,14.46
AST-00782,2,Recent incidents,5.0
AST-00782,3,Maintenance interval,4.14
AST-00782,4,Asset criticality,4.0
AST-00782,5,Inspection decline,0.32
AST-00781,1,Asset criticality,8.0
AST-00781,2,Maintenance interval,5.82
AST-00781,3,Inspection decline,0.23
AST-00781,4,Condition deterioration,0.0
AST-00781,5,Recent incidents,0.0
AST-00780,1,Asset criticality,6.0
AST-00780,2,Maintenance interval,4.96
AST-00780,3,Inspection decline,3.01
AST-00780,4,Condition deterioration,0.0
AST-00780,5,Recent incidents,0.0
AST-00752,1,Asset criticality,8.0
AST-00752,2,Inspection decline,3.57
AST-00752,3,Maintenance interval,1.25
AST-00752,4,Condition deterioration,0.0
AST-00752,5,Recent incidents,0.0
AST-00753,1,Asset criticality,8.0
AST-00753,2,Maintenance interval,4.24
AST-00753,3,Condition deterioration,0.0
AST-00753,4,Inspection decline,0.0
AST-00753,5,Recent incidents,0.0
AST-00754,1,Condition deterioration,10.25
AST-00754,2,Asset criticality,10.0
AST-00754,3,Maintenance interval,4.31
AST-00754,4,Inspection decline,0.0
AST-00754,5,Recent incidents,0.0
AST-00755,1,Maintenance interval,12.0
AST-00755,2,Condition deterioration,8.23
AST-00755,3,Inspection decline,4.06
AST-00755,4,Asset criticality,4.0
AST-00755,5,Recent incidents,0.0
AST-00756,1,Condition deterioration,7.04
AST-00756,2,Asset criticality,6.0
AST-00756,3,Inspection decline,4.25
AST-00756,4,Maintenance interval,1.08
AST-00756,5,Recent incidents,0.0
AST-00757,1,Condition deterioration,13.89
AST-00757,2,Maintenance interval,6.44
AST-00757,3,Asset criticality,6.0
AST-00757,4,Inspection decline,3.22
AST-00757,5,Recent incidents,0.0
AST-00758,1,Asset criticality,6.0
AST-00758,2,Maintenance interval,3.58
AST-00758,3,Inspection decline,2.03
AST-00758,4,Condition deterioration,0.0
AST-00758,5,Recent incidents,0.0
AST-00759,1,Asset criticality,6.0
AST-00759,2,Inspection decline,2.73
AST-00759,3,Maintenance interval,1.41
AST-00759,4,Condition deterioration,0.0
AST-00759,5,Recent incidents,0.0
AST-00760,1,Maintenance interval,6.74
AST-00760,2,Asset criticality,4.0
AST-00760,3,Condition deterioration,0.0
AST-00760,4,Inspection decline,0.0
AST-00760,5,Recent incidents,0.0
AST-00761,1,Asset criticality,6.0
AST-00761,2,Maintenance interval,5.82
AST-00761,3,Inspection decline,4.76
AST-00761,4,Condition deterioration,0.0
AST-00761,5,Recent incidents,0.0
AST-00762,1,Maintenance interval,7.66
AST-00762,2,Inspection decline,4.44
AST-00762,3,Asset criticality,4.0
AST-00762,4,Condition deterioration,0.0
AST-00762,5,Recent incidents,0.0
AST-00763,1,Asset criticality,6.0
AST-00763,2,Maintenance interval,4.7
AST-00763,3,Inspection decline,3.13
AST-00763,4,Condition deterioration,2.95
AST-00763,5,Recent incidents,0.0
AST-00764,1,Asset criticality,4.0
AST-00764,2,Maintenance interval,2.5
AST-00764,3,Inspection decline,2.26
AST-00764,4,Condition deterioration,0.0
AST-00764,5,Recent incidents,0.0
AST-00811,1,Asset criticality,8.0
AST-00811,2,Inspection decline,3.41
AST-00811,3,Maintenance interval,1.74
AST-00811,4,Condition deterioration,0.0
AST-00811,5,Recent incidents,0.0
AST-00765,1,Maintenance interval,6.9
AST-00765,2,Inspection decline,5.18
AST-00765,3,Recent incidents,5.0
AST-00765,4,Asset criticality,4.0
AST-00765,5,Condition deterioration,0.0
AST-00767,1,Asset criticality,6.0
AST-00767,2,Maintenance interval,3.09
AST-00767,3,Inspection decline,0.88
AST-00767,4,Condition deterioration,0.0
AST-00767,5,Recent incidents,0.0
AST-00768,1,Condition deterioration,10.25
AST-00768,2,Asset criticality,8.0
AST-00768,3,Maintenance interval,2.76
AST-00768,4,Inspection decline,0.0
AST-00768,5,Recent incidents,0.0
AST-00769,1,Asset criticality,10.0
AST-00769,2,Recent incidents,5.0
AST-00769,3,Maintenance interval,3.78
AST-00769,4,Condition deterioration,0.0
AST-00769,5,Inspection decline,0.0
AST-00770,1,Condition deterioration,13.26
AST-00770,2,Asset criticality,6.0
AST-00770,3,Recent incidents,5.0
AST-00770,4,Maintenance interval,2.43
AST-00770,5,Inspection decline,0.0
AST-00771,1,Asset criticality,8.0
AST-00771,2,Condition deterioration,7.54
AST-00771,3,Maintenance interval,4.6
AST-00771,4,Inspection decline,0.82
AST-00771,5,Recent incidents,0.0
AST-00772,1,Maintenance interval,4.73
AST-00772,2,Asset criticality,4.0
AST-00772,3,Inspection decline,3.41
AST-00772,4,Condition deterioration,0.0
AST-00772,5,Recent incidents,0.0
AST-00773,1,Asset criticality,4.0
AST-00773,2,Maintenance interval,3.29
AST-00773,3,Condition deterioration,0.0
AST-00773,4,Inspection decline,0.0
AST-00773,5,Recent incidents,0.0
AST-00774,1,Asset criticality,10.0
AST-00774,2,Maintenance interval,3.78
AST-00774,3,Condition deterioration,2.07
AST-00774,4,Inspection decline,1.59
AST-00774,5,Recent incidents,0.0
AST-00775,1,Condition deterioration,5.53
AST-00775,2,Asset criticality,4.0
AST-00775,3,Inspection decline,3.88
AST-00775,4,Maintenance interval,0.39
AST-00775,5,Recent incidents,0.0
AST-00776,1,Maintenance interval,4.01
AST-00776,2,Asset criticality,4.0
AST-00776,3,Inspection decline,1.78
AST-00776,4,Condition deterioration,0.0
AST-00776,5,Recent incidents,0.0
AST-00777,1,Asset criticality,6.0
AST-00777,2,Inspection decline,2.73
AST-00777,3,Maintenance interval,2.27
AST-00777,4,Condition deterioration,0.0
AST-00777,5,Recent incidents,0.0
AST-00778,1,Condition deterioration,10.69
AST-00778,2,Asset criticality,6.0
AST-00778,3,Maintenance interval,5.23
AST-00778,4,Inspection decline,4.37
AST-00778,5,Recent incidents,0.0
AST-00779,1,Maintenance interval,8.75
AST-00779,2,Recent incidents,5.0
AST-00779,3,Asset criticality,4.0
AST-00779,4,Inspection decline,2.68
AST-00779,5,Condition deterioration,0.0
AST-00766,1,Asset criticality,6.0
AST-00766,2,Recent incidents,5.0
AST-00766,3,Maintenance interval,4.54
AST-00766,4,Condition deterioration,0.0
AST-00766,5,Inspection decline,0.0
AST-00750,1,Condition deterioration,13.77
AST-00750,2,Asset criticality,6.0
AST-00750,3,Maintenance interval,0.92
AST-00750,4,Inspection decline,0.12
AST-00750,5,Recent incidents,0.0
AST-00812,1,Maintenance interval,6.54
AST-00812,2,Asset criticality,4.0
AST-00812,3,Inspection decline,1.57
AST-00812,4,Condition deterioration,0.0
AST-00812,5,Recent incidents,0.0
AST-00814,1,Condition deterioration,15.71
AST-00814,2,Asset criticality,8.0
AST-00814,3,Maintenance interval,3.25
AST-00814,4,Inspection decline,0.73
AST-00814,5,Recent incidents,0.0
AST-00847,1,Asset criticality,10.0
AST-00847,2,Condition deterioration,8.61
AST-00847,3,Maintenance interval,2.89
AST-00847,4,Inspection decline,1.33
AST-00847,5,Recent incidents,0.0
AST-00848,1,Asset criticality,6.0
AST-00848,2,Maintenance interval,0.66
AST-00848,3,Condition deterioration,0.0
AST-00848,4,Inspection decline,0.0
AST-00848,5,Recent incidents,0.0
AST-00849,1,Asset criticality,8.0
AST-00849,2,Inspection decline,4.93
AST-00849,3,Maintenance interval,4.93
AST-00849,4,Condition deterioration,1.38
AST-00849,5,Recent incidents,0.0
AST-00850,1,Maintenance interval,6.12
AST-00850,2,Asset criticality,6.0
AST-00850,3,Inspection decline,1.16
AST-00850,4,Condition deterioration,0.0
AST-00850,5,Recent incidents,0.0
AST-00851,1,Asset criticality,8.0
AST-00851,2,Maintenance interval,3.55
AST-00851,3,Condition deterioration,0.0
AST-00851,4,Inspection decline,0.0
AST-00851,5,Recent incidents,0.0
AST-00852,1,Maintenance interval,11.18
AST-00852,2,Asset criticality,6.0
AST-00852,3,Condition deterioration,0.0
AST-00852,4,Inspection decline,0.0
AST-00852,5,Recent incidents,0.0
AST-00853,1,Asset criticality,10.0
AST-00853,2,Inspection decline,5.62
AST-00853,3,Recent incidents,5.0
AST-00853,4,Maintenance interval,0.59
AST-00853,5,Condition deterioration,0.0
AST-00854,1,Asset criticality,6.0
AST-00854,2,Maintenance interval,3.52
AST-00854,3,Condition deterioration,0.0
AST-00854,4,Inspection decline,0.0
AST-00854,5,Recent incidents,0.0
AST-00855,1,Asset criticality,8.0
AST-00855,2,Maintenance interval,3.91
AST-00855,3,Condition deterioration,0.0
AST-00855,4,Inspection decline,0.0
AST-00855,5,Recent incidents,0.0
AST-00856,1,Asset criticality,8.0
AST-00856,2,Maintenance interval,4.64
AST-00856,3,Inspection decline,2.75
AST-00856,4,Condition deterioration,0.0
AST-00856,5,Recent incidents,0.0
AST-00857,1,Maintenance interval,6.9
AST-00857,2,Asset criticality,6.0
AST-00857,3,Condition deterioration,0.0
AST-00857,4,Inspection decline,0.0
AST-00857,5,Recent incidents,0.0
AST-00858,1,Condition deterioration,11.44
AST-00858,2,Asset criticality,8.0
AST-00858,3,Maintenance interval,3.81
AST-00858,4,Inspection decline,0.0
AST-00858,5,Recent incidents,0.0
AST-00859,1,Asset criticality,10.0
AST-00859,2,Recent incidents,5.0
AST-00859,3,Maintenance interval,1.05
AST-00859,4,Condition deterioration,0.0
AST-00859,5,Inspection decline,0.0
AST-00860,1,Asset criticality,6.0
AST-00860,2,Recent incidents,5.0
AST-00860,3,Inspection decline,1.21
AST-00860,4,Maintenance interval,0.62
AST-00860,5,Condition deterioration,0.0
AST-00861,1,Asset criticality,8.0
AST-00861,2,Maintenance interval,2.1
AST-00861,3,Condition deterioration,0.0
AST-00861,4,Inspection decline,0.0
AST-00861,5,Recent incidents,0.0
AST-00862,1,Condition deterioration,11.38
AST-00862,2,Asset criticality,8.0
AST-00862,3,Maintenance interval,3.42
AST-00862,4,Inspection decline,1.98
AST-00862,5,Recent incidents,0.0
AST-00863,1,Asset criticality,8.0
AST-00863,2,Recent incidents,5.0
AST-00863,3,Condition deterioration,4.15
AST-00863,4,Maintenance interval,1.51
AST-00863,5,Inspection decline,0.1
AST-00864,1,Asset criticality,6.0
AST-00864,2,Maintenance interval,2.76
AST-00864,3,Inspection decline,2.63
AST-00864,4,Condition deterioration,0.0
AST-00864,5,Recent incidents,0.0
AST-00865,1,Maintenance interval,7.36
AST-00865,2,Asset criticality,2.0
AST-00865,3,Inspection decline,1.19
AST-00865,4,Condition deterioration,0.0
AST-00865,5,Recent incidents,0.0
AST-00866,1,Asset criticality,8.0
AST-00866,2,Recent incidents,5.0
AST-00866,3,Inspection decline,0.77
AST-00866,4,Maintenance interval,0.53
AST-00866,5,Condition deterioration,0.0
AST-00867,1,Maintenance interval,3.98
AST-00867,2,Asset criticality,2.0
AST-00867,3,Inspection decline,0.49
AST-00867,4,Condition deterioration,0.0
AST-00867,5,Recent incidents,0.0
AST-00868,1,Asset criticality,10.0
AST-00868,2,Recent incidents,5.0
AST-00868,3,Maintenance interval,1.81
AST-00868,4,Condition deterioration,0.0
AST-00868,5,Inspection decline,0.0
AST-00869,1,Condition deterioration,13.77
AST-00869,2,Asset criticality,6.0
AST-00869,3,Maintenance interval,4.8
AST-00869,4,Inspection decline,1.1
AST-00869,5,Recent incidents,0.0
AST-00870,1,Asset criticality,8.0
AST-00870,2,Maintenance interval,5.69
AST-00870,3,Inspection decline,1.52
AST-00870,4,Condition deterioration,0.0
AST-00870,5,Recent incidents,0.0
AST-00871,1,Maintenance interval,5.88
AST-00871,2,Inspection decline,5.81
AST-00871,3,Asset criticality,4.0
AST-00871,4,Condition deterioration,0.0
AST-00871,5,Recent incidents,0.0
AST-00872,1,Condition deterioration,8.05
AST-00872,2,Maintenance interval,4.27
AST-00872,3,Asset criticality,4.0
AST-00872,4,Inspection decline,0.0
AST-00872,5,Recent incidents,0.0
AST-00873,1,Condition deterioration,16.91
AST-00873,2,Asset criticality,6.0
AST-00873,3,Inspection decline,4.66
AST-00873,4,Maintenance interval,3.12
AST-00873,5,Recent incidents,0.0
AST-00846,1,Maintenance interval,8.81
AST-00846,2,Asset criticality,6.0
AST-00846,3,Open critical work,5.0
AST-00846,4,Inspection decline,1.19
AST-00846,5,Condition deterioration,0.0
AST-00845,1,Asset criticality,8.0
AST-00845,2,Maintenance interval,2.17
AST-00845,3,Condition deterioration,0.0
AST-00845,4,Inspection decline,0.0
AST-00845,5,Recent incidents,0.0
AST-00844,1,Asset criticality,6.0
AST-00844,2,Maintenance interval,5.88
AST-00844,3,Inspection decline,0.24
AST-00844,4,Condition deterioration,0.0
AST-00844,5,Recent incidents,0.0
AST-00843,1,Maintenance interval,5.29
AST-00843,2,Condition deterioration,3.65
AST-00843,3,Asset criticality,2.0
AST-00843,4,Inspection decline,0.7
AST-00843,5,Recent incidents,0.0
AST-00815,1,Asset criticality,6.0
AST-00815,2,Recent incidents,5.0
AST-00815,3,Inspection decline,4.08
AST-00815,4,Condition deterioration,3.14
AST-00815,5,Maintenance interval,2.24
AST-00816,1,Asset criticality,2.0
AST-00816,2,Maintenance interval,0.03
AST-00816,3,Condition deterioration,0.0
AST-00816,4,Inspection decline,0.0
AST-00816,5,Recent incidents,0.0
AST-00817,1,Maintenance interval,7.17
AST-00817,2,Asset criticality,4.0
AST-00817,3,Condition deterioration,0.0
AST-00817,4,Inspection decline,0.0
AST-00817,5,Recent incidents,0.0
AST-00818,1,Condition deterioration,21.81
AST-00818,2,Asset criticality,10.0
AST-00818,3,Maintenance interval,4.24
AST-00818,4,Inspection decline,3.45
AST-00818,5,Recent incidents,0.0
AST-00819,1,Maintenance interval,6.44
AST-00819,2,Asset criticality,6.0
AST-00819,3,Condition deterioration,0.0
AST-00819,4,Inspection decline,0.0
AST-00819,5,Recent incidents,0.0
AST-00820,1,Recent incidents,5.0
AST-00820,2,Maintenance interval,3.19
AST-00820,3,Asset criticality,2.0
AST-00820,4,Condition deterioration,1.01
AST-00820,5,Inspection decline,0.0
AST-00821,1,Asset criticality,8.0
AST-00821,2,Maintenance interval,4.11
AST-00821,3,Condition deterioration,0.0
AST-00821,4,Inspection decline,0.0
AST-00821,5,Recent incidents,0.0
AST-00822,1,Repeat-failure signal,12.0
AST-00822,2,Recent incidents,10.0
AST-00822,3,Asset criticality,6.0
AST-00822,4,Condition deterioration,4.34
AST-00822,5,Maintenance interval,2.3
AST-00823,1,Asset criticality,8.0
AST-00823,2,Maintenance interval,4.73
AST-00823,3,Inspection decline,0.49
AST-00823,4,Condition deterioration,0.0
AST-00823,5,Recent incidents,0.0
AST-00824,1,Asset criticality,6.0
AST-00824,2,Maintenance interval,3.98
AST-00824,3,Condition deterioration,2.45
AST-00824,4,Inspection decline,0.0
AST-00824,5,Recent incidents,0.0
AST-00825,1,Asset criticality,8.0
AST-00825,2,Condition deterioration,5.72
AST-00825,3,Maintenance interval,3.02
AST-00825,4,Inspection decline,1.15
AST-00825,5,Recent incidents,0.0
AST-00826,1,Asset criticality,8.0
AST-00826,2,Maintenance interval,4.6
AST-00826,3,Inspection decline,1.56
AST-00826,4,Condition deterioration,0.5
AST-00826,5,Recent incidents,0.0
AST-00827,1,Asset criticality,8.0
AST-00827,2,Maintenance interval,6.58
AST-00827,3,Recent incidents,5.0
AST-00827,4,Inspection decline,4.41
AST-00827,5,Condition deterioration,3.71
AST-00813,1,Asset criticality,8.0
AST-00813,2,Maintenance interval,6.08
AST-00813,3,Inspection decline,1.09
AST-00813,4,Condition deterioration,0.0
AST-00813,5,Recent incidents,0.0
AST-00828,1,Asset criticality,10.0
AST-00828,2,Condition deterioration,7.73
AST-00828,3,Maintenance interval,4.73
AST-00828,4,Inspection decline,1.42
AST-00828,5,Recent incidents,0.0
AST-00830,1,Asset criticality,4.0
AST-00830,2,Maintenance interval,1.91
AST-00830,3,Inspection decline,1.15
AST-00830,4,Condition deterioration,0.0
AST-00830,5,Recent incidents,0.0
AST-00831,1,Asset criticality,8.0
AST-00831,2,Condition deterioration,7.04
AST-00831,3,Maintenance interval,1.32
AST-00831,4,Inspection decline,0.0
AST-00831,5,Recent incidents,0.0
AST-00832,1,Asset criticality,8.0
AST-00832,2,Condition deterioration,7.61
AST-00832,3,Recent incidents,5.0
AST-00832,4,Open critical work,5.0
AST-00832,5,Inspection decline,3.61
AST-00833,1,Asset criticality,8.0
AST-00833,2,Maintenance interval,3.48
AST-00833,3,Condition deterioration,0.0
AST-00833,4,Inspection decline,0.0
AST-00833,5,Recent incidents,0.0
AST-00834,1,Asset criticality,6.0
AST-00834,2,Maintenance interval,1.58
AST-00834,3,Inspection decline,0.11
AST-00834,4,Condition deterioration,0.0
AST-00834,5,Recent incidents,0.0
AST-00835,1,Repeat-failure signal,12.0
AST-00835,2,Recent incidents,10.0
AST-00835,3,Asset criticality,8.0
AST-00835,4,Maintenance interval,5.03
AST-00835,5,Condition deterioration,0.0
AST-00836,1,Asset criticality,8.0
AST-00836,2,Maintenance interval,0.62
AST-00836,3,Condition deterioration,0.0
AST-00836,4,Inspection decline,0.0
AST-00836,5,Recent incidents,0.0
AST-00837,1,Condition deterioration,10.18
AST-00837,2,Asset criticality,10.0
AST-00837,3,Maintenance interval,6.41
AST-00837,4,Inspection decline,2.5
AST-00837,5,Recent incidents,0.0
AST-00838,1,Maintenance interval,7.59
AST-00838,2,Condition deterioration,6.47
AST-00838,3,Asset criticality,4.0
AST-00838,4,Inspection decline,0.28
AST-00838,5,Recent incidents,0.0
AST-00839,1,Maintenance interval,6.61
AST-00839,2,Asset criticality,6.0
AST-00839,3,Inspection decline,2.33
AST-00839,4,Condition deterioration,0.0
AST-00839,5,Recent incidents,0.0
AST-00840,1,Condition deterioration,13.83
AST-00840,2,Asset criticality,6.0
AST-00840,3,Recent incidents,5.0
AST-00840,4,Maintenance interval,3.02
AST-00840,5,Inspection decline,1.65
AST-00841,1,Asset criticality,6.0
AST-00841,2,Maintenance interval,5.26
AST-00841,3,Inspection decline,2.78
AST-00841,4,Condition deterioration,0.0
AST-00841,5,Recent incidents,0.0
AST-00842,1,Maintenance interval,8.71
AST-00842,2,Inspection decline,6.54
AST-00842,3,Asset criticality,4.0
AST-00842,4,Condition deterioration,0.0
